ANNEE,MOIS,JOUR,DATE,T2M,T2M_MAX,T2M_MIN,T_SURFACE,LUM_SOL_ATTEINT_SURFACE,INDICE_CIEL_CLAIRE,INFRAROUGE_NUAGE,LUM_PHOTOSYNTHESE_NUAGE,LUM_PHOTOSYNTHESE_CLAIRE,INDICE_RAYONS_UVA,INDICE_RAYONS_UVB,VITESSE_VENT_10M,PRESSION,PRECIPITATION,HUMIDITE_2M
2019,7,8,2019-07-08,34.41,41.33,27.67,35.89,7.5,0.66,423.3,141.93,149.45,18.16,0.48,2.74,96.8,0.0,24.38
2019,7,9,2019-07-09,34.1,42.55,25.36,35.41,7.72,0.68,409.07,142.34,148.44,18.16,0.48,5.28,96.67,0.0,20.38
2019,7,10,2019-07-10,34.68,43.25,26.33,36.08,7.89,0.7,403.66,146.27,151.86,18.72,0.49,4.41,96.48,0.0,20.5
2019,7,11,2019-07-11,30.76,39.53,22.49,34.01,8.08,0.71,394.73,151.54,152.53,19.41,0.52,3.0,96.62,0.0,37.69
2019,7,12,2019-07-12,30.35,39.91,22.62,33.82,8.41,0.74,376.36,156.23,156.88,20.12,0.52,3.01,96.79,0.0,38.56
2019,7,13,2019-07-13,32.71,43.07,23.32,34.76,7.99,0.7,389.58,148.13,149.43,18.79,0.48,2.13,96.72,0.0,30.94
2019,7,14,2019-07-14,34.6,44.55,25.2,36.41,7.22,0.64,421.37,134.16,148.87,17.26,0.46,3.66,96.23,0.0,27.31
2019,7,15,2019-07-15,29.48,35.76,24.3,32.11,7.67,0.68,390.14,143.07,147.74,18.2,0.48,6.63,96.21,0.0,39.81
2019,7,16,2019-07-16,27.05,33.45,21.48,29.52,7.69,0.68,370.22,142.75,154.11,18.38,0.46,5.91,96.6,0.0,39.56
2019,7,17,2019-07-17,26.43,35.91,17.26,30.46,8.43,0.75,352.46,155.77,156.39,20.06,0.51,2.77,96.7,0.0,43.44
2019,7,18,2019-07-18,26.04,30.18,22.47,27.45,5.85,0.52,394.27,109.61,147.85,14.34,0.37,2.17,96.64,1.16,52.19
2019,7,19,2019-07-19,26.73,34.58,19.04,29.98,8.05,0.72,369.51,149.8,152.0,19.18,0.45,3.16,96.94,0.0,40.81
2019,7,20,2019-07-20,28.47,36.49,20.55,31.38,7.79,0.7,391.09,146.76,149.89,18.77,0.44,3.68,96.98,0.44,47.88
2019,7,21,2019-07-21,28.03,36.18,21.81,31.1,7.91,0.71,391.41,150.02,151.07,19.25,0.46,4.83,97.13,0.06,49.44
2019,7,22,2019-07-22,26.99,33.99,20.89,30.02,7.98,0.72,377.18,149.55,153.27,19.26,0.48,3.18,97.28,0.0,47.5
2019,7,23,2019-07-23,27.7,34.94,20.65,30.24,8.2,0.73,363.76,151.88,153.09,19.54,0.47,2.65,97.08,0.0,35.06
2019,7,24,2019-07-24,29.54,36.94,21.86,32.31,8.02,0.73,379.54,149.52,150.61,19.12,0.46,2.18,96.85,0.0,30.44
2019,7,25,2019-07-25,30.84,39.53,23.33,33.47,7.91,0.71,382.21,147.64,149.37,18.91,0.48,2.67,96.77,0.0,31.81
2019,7,26,2019-07-26,31.89,41.84,21.9,33.9,7.43,0.67,403.95,138.2,144.53,17.58,0.46,3.61,96.52,0.0,35.38
2019,7,27,2019-07-27,32.9,40.94,24.26,33.88,6.97,0.63,413.63,130.28,143.0,16.71,0.44,6.52,96.06,0.0,26.06
2019,7,28,2019-07-28,31.08,40.51,22.69,34.15,7.83,0.71,393.27,147.04,147.85,18.81,0.48,3.44,96.11,0.0,34.44
2019,7,29,2019-07-29,30.5,40.23,22.28,33.79,7.61,0.7,407.47,143.02,144.88,18.2,0.45,3.2,96.48,0.0,44.12
2019,7,30,2019-07-30,30.76,40.4,22.38,34.17,7.19,0.66,412.75,135.95,144.63,17.55,0.45,3.41,96.59,0.0,46.62
2019,7,31,2019-07-31,30.51,39.32,22.81,33.72,7.51,0.69,399.08,141.95,143.97,18.09,0.46,3.52,96.82,1.02,36.69
2019,8,1,2019-08-01,32.3,41.11,24.65,34.88,7.25,0.66,403.15,135.73,142.03,17.23,0.44,2.77,96.82,0.0,30.75
2019,8,2,2019-08-02,34.58,43.11,25.44,36.86,6.66,0.62,427.33,125.33,138.63,15.88,0.42,2.52,96.67,0.01,25.06
2019,8,3,2019-08-03,34.9,43.55,27.91,37.25,6.82,0.63,425.48,128.7,139.45,16.43,0.44,2.84,96.57,5.79,28.62
2019,8,4,2019-08-04,31.21,39.46,24.38,33.52,7.23,0.67,407.79,135.49,137.59,17.06,0.44,3.24,96.75,0.01,41.06
2019,8,5,2019-08-05,30.85,38.17,24.7,33.01,7.31,0.68,402.98,138.38,140.73,17.58,0.45,3.34,96.86,0.03,36.69
2019,8,6,2019-08-06,31.56,40.77,22.81,33.98,7.52,0.7,400.28,141.37,142.89,18.05,0.47,3.73,96.82,0.43,39.88
2019,8,7,2019-08-07,35.11,42.8,27.21,35.96,6.62,0.62,436.27,123.22,137.12,15.73,0.41,4.27,96.66,3.57,30.0
2019,8,8,2019-08-08,35.44,43.93,28.24,35.83,7.04,0.66,423.72,131.82,136.45,16.65,0.41,3.98,96.61,0.0,28.12
2019,8,9,2019-08-09,32.93,43.25,25.19,35.41,7.21,0.68,412.39,135.36,136.84,17.05,0.42,2.38,96.72,0.0,37.88
2019,8,10,2019-08-10,31.05,39.49,23.29,33.2,7.74,0.73,386.41,144.81,145.36,18.6,0.48,3.42,96.92,0.0,38.56
2019,8,11,2019-08-11,30.41,38.12,22.75,33.04,7.78,0.74,380.33,144.1,145.28,18.46,0.48,2.66,96.82,0.0,40.12
2019,8,12,2019-08-12,31.12,38.62,24.24,33.51,7.77,0.74,373.84,143.11,144.44,18.38,0.47,2.09,96.59,0.0,33.0
2019,8,13,2019-08-13,31.04,38.89,23.73,33.65,7.32,0.7,403.2,139.48,140.09,17.76,0.46,4.2,96.66,0.22,39.38
2019,8,14,2019-08-14,28.67,35.9,22.67,31.21,6.75,0.65,396.51,127.11,137.59,16.28,0.43,5.1,96.89,0.0,43.94
2019,8,15,2019-08-15,27.65,35.15,21.4,30.33,7.61,0.73,365.69,142.4,143.27,18.29,0.46,4.6,97.01,0.0,38.62
2019,8,16,2019-08-16,27.69,35.48,19.58,30.5,7.57,0.73,373.22,142.64,144.3,18.36,0.47,3.02,97.03,0.0,40.94
2019,8,17,2019-08-17,29.25,37.44,22.14,32.69,7.49,0.73,391.71,141.77,143.0,18.28,0.47,2.23,96.97,0.0,41.88
2019,8,18,2019-08-18,30.43,38.96,21.9,33.05,7.04,0.69,404.79,132.35,137.09,16.88,0.43,3.34,96.75,0.0,45.94
2019,8,19,2019-08-19,31.57,40.98,23.21,34.44,7.01,0.69,409.79,131.96,135.18,16.84,0.43,3.48,96.66,0.06,38.69
2019,8,20,2019-08-20,28.3,35.22,23.04,31.15,7.06,0.7,398.43,133.2,134.77,16.9,0.41,5.13,96.87,0.01,52.88
2019,8,21,2019-08-21,27.97,35.52,21.41,31.57,7.08,0.7,391.29,132.71,133.73,16.8,0.41,3.77,96.96,0.19,57.81
2019,8,22,2019-08-22,27.27,34.88,21.73,30.48,6.7,0.66,397.75,126.98,133.8,16.3,0.42,3.7,96.99,16.91,58.56
2019,8,23,2019-08-23,26.57,32.94,21.15,28.99,5.52,0.55,410.43,103.48,130.47,13.33,0.34,2.48,97.06,2.23,58.62
2019,8,24,2019-08-24,27.33,34.07,21.18,29.69,6.04,0.6,408.2,113.81,129.87,14.59,0.37,2.78,96.97,1.05,57.56
2019,8,25,2019-08-25,27.9,33.91,22.66,30.07,6.15,0.62,414.5,116.38,127.98,14.8,0.37,2.89,96.9,1.19,56.62
2019,8,26,2019-08-26,28.01,34.82,22.12,30.38,6.42,0.65,405.13,121.39,125.9,15.33,0.38,3.54,96.92,0.3,58.44
2019,8,27,2019-08-27,29.08,36.97,21.78,31.05,6.3,0.64,410.32,118.13,125.8,14.91,0.37,3.01,96.9,0.48,52.31
2019,8,28,2019-08-28,28.3,36.33,22.22,29.55,5.05,0.52,408.66,94.38,123.05,12.04,0.3,4.12,96.79,0.76,53.25
2019,8,29,2019-08-29,26.53,32.17,21.53,29.23,5.26,0.54,412.53,98.31,119.49,12.3,0.29,4.16,96.92,0.44,63.19
2019,8,30,2019-08-30,26.58,32.54,20.83,29.37,6.07,0.62,400.95,113.52,125.91,14.38,0.34,3.45,97.04,0.27,60.69
2019,8,31,2019-08-31,24.81,28.37,22.43,26.0,3.43,0.36,400.73,65.25,112.61,8.27,0.21,2.48,96.77,15.89,70.94
2019,9,1,2019-09-01,24.77,29.21,20.9,26.27,4.75,0.49,392.3,88.59,119.81,11.36,0.27,2.8,96.55,1.02,61.5
2019,9,2,2019-09-02,23.32,28.38,19.18,24.56,4.88,0.51,386.45,91.26,121.62,11.82,0.27,3.89,96.75,2.99,66.88
2019,9,3,2019-09-03,24.94,32.08,18.73,26.55,6.34,0.66,367.74,118.76,125.66,15.05,0.35,4.34,97.1,0.09,60.0
2019,9,4,2019-09-04,24.78,32.01,18.4,26.86,6.57,0.7,355.02,120.8,124.34,15.21,0.34,2.8,96.89,0.08,55.81
2019,9,5,2019-09-05,24.65,31.48,18.44,26.87,6.26,0.66,363.92,116.32,125.37,14.77,0.34,3.73,96.72,0.05,56.44
2019,9,6,2019-09-06,23.81,29.65,18.71,25.62,6.31,0.67,356.77,117.45,123.23,14.88,0.34,4.18,96.95,0.08,55.62
2019,9,7,2019-09-07,23.94,30.96,16.9,26.85,5.99,0.64,363.99,111.16,121.24,14.09,0.34,2.16,97.13,0.1,54.06
2019,9,8,2019-09-08,23.58,29.05,19.08,24.65,4.68,0.51,391.05,87.03,114.53,11.15,0.27,2.82,97.05,1.23,62.06
2019,9,9,2019-09-09,23.54,29.28,19.65,24.76,4.28,0.47,393.93,80.41,116.97,10.48,0.25,1.84,96.89,19.89,71.94
2019,9,10,2019-09-10,23.98,29.55,19.96,25.12,4.16,0.45,385.72,77.57,115.08,9.93,0.23,2.8,96.52,2.71,68.31
2019,9,11,2019-09-11,22.93,27.5,18.38,23.48,5.26,0.58,378.77,98.99,118.02,12.77,0.3,5.09,96.77,0.59,68.25
2019,9,12,2019-09-12,24.51,30.93,20.01,25.77,4.32,0.48,395.17,81.34,111.55,10.29,0.23,5.9,97.48,1.95,74.81
2019,9,13,2019-09-13,23.61,29.33,19.82,24.44,5.87,0.66,384.2,112.12,113.96,14.01,0.34,2.81,97.71,6.56,77.94
2019,9,14,2019-09-14,24.29,30.65,19.33,25.71,5.86,0.66,382.23,110.8,115.47,13.9,0.33,2.88,97.6,5.12,75.12
2019,9,15,2019-09-15,24.29,30.48,19.15,26.14,4.99,0.56,389.64,93.7,110.93,11.79,0.28,3.08,97.48,0.61,64.88
2019,9,16,2019-09-16,25.69,34.46,19.13,27.07,5.86,0.66,387.95,109.95,111.25,13.67,0.31,3.27,97.15,1.7,57.19
2019,9,17,2019-09-17,26.76,34.48,20.38,27.65,5.3,0.61,395.16,100.01,108.34,12.47,0.27,2.31,96.96,5.27,58.25
2019,9,18,2019-09-18,27.08,34.15,22.15,27.23,5.32,0.61,402.96,100.12,109.69,12.66,0.29,3.89,96.92,2.01,52.31
2019,9,19,2019-09-19,28.26,35.6,21.98,28.32,4.36,0.51,394.19,80.41,104.69,10.2,0.23,3.68,96.93,1.17,46.62
2019,9,20,2019-09-20,26.3,34.32,20.74,26.77,4.21,0.49,397.1,77.53,106.72,10.0,0.23,2.91,97.03,0.23,58.12
2019,9,21,2019-09-21,26.71,34.09,21.31,27.54,4.79,0.56,396.6,88.78,102.16,11.05,0.26,2.99,97.12,0.88,59.88
2019,9,22,2019-09-22,26.48,34.15,21.08,27.15,3.93,0.47,411.8,73.28,100.6,9.28,0.23,3.18,97.06,1.71,65.88
2019,9,23,2019-09-23,27.08,35.5,21.76,26.99,5.17,0.62,392.29,95.91,103.38,11.91,0.27,2.03,96.98,0.96,53.88
2019,9,24,2019-09-24,25.87,34.65,19.69,27.75,5.17,0.62,380.02,96.63,104.99,12.1,0.27,2.53,96.98,0.01,63.94
2019,9,25,2019-09-25,25.72,33.8,19.99,27.23,5.48,0.66,379.73,103.16,108.01,12.93,0.29,2.54,96.81,0.02,62.62
2019,9,26,2019-09-26,24.95,32.64,18.55,26.76,5.55,0.67,358.41,103.03,108.73,12.96,0.28,2.18,97.02,0.0,50.94
2019,9,27,2019-09-27,23.12,30.25,17.4,25.45,5.93,0.73,350.59,111.17,111.41,13.93,0.3,2.2,97.2,0.0,59.06
2019,9,28,2019-09-28,24.51,33.51,17.36,25.99,5.82,0.72,353.34,107.98,108.24,13.42,0.3,1.77,97.18,0.01,55.06
2019,9,29,2019-09-29,24.64,32.85,18.45,26.33,5.72,0.71,353.6,105.99,106.8,13.19,0.29,1.68,97.06,0.09,61.25
2019,9,30,2019-09-30,23.78,30.33,18.78,25.64,5.65,0.71,353.14,105.3,106.72,13.09,0.29,1.98,96.95,0.33,66.06
2019,10,1,2019-10-01,24.25,31.62,17.7,25.07,5.62,0.71,355.23,104.5,105.67,13.04,0.29,2.74,96.71,0.27,59.31
2019,10,2,2019-10-02,25.46,33.35,19.43,26.4,5.04,0.64,365.91,93.23,101.49,11.75,0.27,4.14,96.19,3.48,45.62
2019,10,3,2019-10-03,20.73,25.9,16.27,21.57,5.05,0.65,349.87,92.89,102.59,11.73,0.24,6.84,96.54,2.99,60.62
2019,10,4,2019-10-04,19.66,27.48,13.55,20.52,5.69,0.73,315.89,103.5,105.12,12.91,0.26,4.1,96.92,0.07,58.12
2019,10,5,2019-10-05,21.83,31.08,14.15,21.4,5.63,0.73,319.73,102.48,102.77,12.67,0.26,3.04,96.89,0.0,42.81
2019,10,6,2019-10-06,21.96,31.03,14.79,22.43,5.56,0.73,322.96,101.17,101.42,12.48,0.26,2.74,96.85,0.0,43.88
2019,10,7,2019-10-07,19.44,27.53,14.69,19.98,2.86,0.38,346.24,52.5,94.27,7.02,0.15,6.29,96.35,0.81,61.5
2019,10,8,2019-10-08,18.95,24.47,15.19,19.51,3.71,0.49,358.66,67.85,94.42,8.79,0.17,9.85,96.63,2.57,66.44
2019,10,9,2019-10-09,18.78,24.82,13.58,19.74,3.43,0.46,359.63,62.63,93.09,8.06,0.16,7.3,96.91,0.49,70.31
2019,10,10,2019-10-10,19.95,26.8,14.61,21.05,4.88,0.66,344.06,91.1,94.88,11.25,0.22,3.93,97.13,0.45,69.44
2019,10,11,2019-10-11,19.99,28.15,13.37,21.5,5.33,0.73,323.95,98.4,98.52,12.13,0.25,3.24,97.46,0.01,62.44
2019,10,12,2019-10-12,20.48,28.34,13.88,21.29,5.09,0.7,331.7,93.22,95.41,11.52,0.24,3.15,97.44,0.0,59.25
2019,10,13,2019-10-13,20.51,27.62,14.55,20.84,3.71,0.52,346.52,66.05,87.81,8.43,0.19,3.04,97.38,0.0,62.25
2019,10,14,2019-10-14,21.16,28.25,15.25,21.92,4.82,0.68,338.0,87.8,88.08,10.64,0.21,3.54,97.13,0.01,63.38
2019,10,15,2019-10-15,21.77,28.4,16.22,22.33,2.68,0.38,366.62,49.27,87.35,6.48,0.14,2.52,97.03,1.4,55.56
2019,10,16,2019-10-16,19.87,25.39,14.81,21.42,4.24,0.61,360.9,79.16,89.27,9.91,0.21,2.48,97.26,1.54,68.5
2019,10,17,2019-10-17,20.58,27.42,15.73,21.65,4.72,0.68,352.3,87.98,90.02,10.8,0.23,2.51,97.19,0.29,66.5
2019,10,18,2019-10-18,21.48,27.8,15.97,22.37,4.5,0.66,350.09,83.89,87.62,10.33,0.2,2.28,97.04,0.03,55.44
2019,10,19,2019-10-19,21.07,27.84,16.12,21.46,4.71,0.69,340.12,86.89,87.18,10.59,0.21,3.45,96.97,0.0,54.25
2019,10,20,2019-10-20,20.94,28.44,15.16,21.38,4.78,0.71,328.78,87.43,87.55,10.66,0.2,3.81,96.99,0.0,57.44
2019,10,21,2019-10-21,21.57,29.06,16.35,21.83,4.24,0.63,358.27,79.37,86.45,9.89,0.2,4.59,97.11,0.08,72.25
2019,10,22,2019-10-22,21.31,27.77,16.7,21.72,3.9,0.59,361.91,72.7,81.16,8.99,0.19,5.31,96.86,0.08,75.94
2019,10,23,2019-10-23,22.34,30.32,17.38,22.66,3.73,0.57,370.62,68.84,74.66,8.43,0.16,5.6,96.52,0.41,72.12
2019,10,24,2019-10-24,20.35,27.26,15.19,21.1,3.32,0.51,355.8,59.89,72.38,7.33,0.14,3.66,96.56,0.19,62.94
2019,10,25,2019-10-25,16.8,22.61,11.48,17.66,3.38,0.52,328.05,61.07,83.01,7.84,0.14,4.36,96.99,2.58,62.31
2019,10,26,2019-10-26,15.19,17.76,13.45,15.13,2.96,0.46,346.89,53.9,79.96,7.01,0.12,3.44,97.06,9.32,74.25
2019,10,27,2019-10-27,15.18,18.5,12.34,15.4,2.32,0.37,352.27,42.33,77.97,5.7,0.1,2.7,97.11,10.72,76.19
2019,10,28,2019-10-28,15.84,20.8,11.93,16.14,3.05,0.48,353.2,55.88,79.58,7.16,0.12,5.27,96.91,0.77,77.75
2019,10,29,2019-10-29,16.58,22.95,11.37,17.19,3.73,0.6,339.54,68.54,78.64,8.46,0.16,3.09,97.03,0.1,74.12
2019,10,30,2019-10-30,17.09,22.62,12.4,17.08,3.57,0.58,338.24,65.81,76.77,8.2,0.16,1.95,97.28,2.61,72.69
2019,10,31,2019-10-31,18.11,25.01,11.49,18.46,4.21,0.69,329.01,77.18,79.55,9.34,0.16,1.8,97.24,0.74,62.62
2019,11,1,2019-11-01,16.44,20.54,12.39,16.29,2.56,0.42,345.76,47.45,75.14,6.2,0.11,4.23,96.92,1.27,71.56
2019,11,2,2019-11-02,16.78,23.97,10.01,17.0,3.86,0.64,334.38,71.18,77.71,8.72,0.15,4.38,96.72,0.01,66.69
2019,11,3,2019-11-03,18.69,25.05,13.92,18.69,3.55,0.59,350.96,64.79,71.88,7.98,0.14,6.69,96.31,0.01,60.81
2019,11,4,2019-11-04,17.86,25.3,12.76,18.05,4.25,0.72,317.73,77.3,77.59,9.25,0.14,4.18,96.57,0.0,59.25
2019,11,5,2019-11-05,17.65,25.67,11.9,17.42,4.17,0.71,321.77,76.19,76.47,9.13,0.14,4.97,96.36,0.01,55.81
2019,11,6,2019-11-06,12.97,15.23,9.3,12.87,0.95,0.16,344.47,18.22,72.7,2.64,0.05,3.8,96.33,14.34,84.62
2019,11,7,2019-11-07,12.55,19.73,7.67,12.94,4.22,0.73,289.7,76.02,76.33,9.05,0.13,4.05,96.58,0.01,70.75
2019,11,8,2019-11-08,12.91,20.19,7.65,12.79,3.98,0.7,297.95,71.73,74.61,8.63,0.12,5.38,96.45,0.0,60.69
2019,11,9,2019-11-09,10.98,17.93,5.95,11.0,3.98,0.7,291.98,70.87,73.27,8.49,0.12,4.81,96.8,0.01,63.94
2019,11,10,2019-11-10,10.36,16.01,5.12,9.86,2.87,0.52,297.45,51.41,71.47,6.64,0.1,4.92,96.44,0.43,56.94
2019,11,11,2019-11-11,7.65,11.31,5.26,8.28,2.27,0.41,310.58,40.2,67.57,5.25,0.07,3.07,95.79,5.72,78.25
2019,11,12,2019-11-12,9.55,14.39,5.61,9.12,1.38,0.25,319.33,25.32,63.1,3.38,0.04,7.38,95.35,2.27,72.25
2019,11,13,2019-11-13,9.91,16.69,3.69,10.0,4.03,0.73,284.92,71.41,71.66,8.44,0.11,5.78,96.31,0.01,66.69
2019,11,14,2019-11-14,11.8,19.19,6.55,11.8,3.97,0.73,287.71,70.73,71.74,8.38,0.12,5.55,96.26,0.02,66.12
2019,11,15,2019-11-15,12.41,18.73,7.61,12.09,3.11,0.58,312.66,55.23,62.55,6.66,0.09,5.51,96.01,0.03,61.56
2019,11,16,2019-11-16,13.01,19.83,7.18,12.46,2.45,0.46,325.24,44.21,57.56,5.42,0.08,4.4,95.8,0.01,59.69
2019,11,17,2019-11-17,9.35,16.58,4.12,9.03,3.38,0.64,280.25,60.17,67.32,7.23,0.09,4.45,96.56,0.02,62.06
2019,11,18,2019-11-18,8.07,12.85,3.42,7.56,3.1,0.59,274.7,54.24,66.8,6.7,0.09,5.52,96.78,0.0,49.62
2019,11,19,2019-11-19,9.04,15.77,4.48,9.22,2.95,0.57,296.96,52.55,64.95,6.41,0.08,3.96,96.76,0.77,62.75
2019,11,20,2019-11-20,8.32,15.3,4.37,7.76,3.74,0.73,266.26,66.38,67.2,7.77,0.1,3.45,96.94,0.0,66.12
2019,11,21,2019-11-21,9.86,17.42,5.07,9.55,2.97,0.58,289.86,52.87,64.88,6.44,0.09,6.07,96.74,0.0,51.19
2019,11,22,2019-11-22,10.9,16.96,7.3,10.16,2.11,0.41,305.55,37.6,61.45,4.96,0.06,5.51,96.7,0.03,44.19
2019,11,23,2019-11-23,10.64,17.26,6.63,10.3,1.33,0.27,318.53,23.98,60.63,3.3,0.05,5.53,96.03,6.81,49.38
2019,11,24,2019-11-24,9.87,16.93,5.6,9.61,3.19,0.63,290.49,56.56,63.68,6.75,0.08,5.0,96.09,0.05,70.19
2019,11,25,2019-11-25,9.94,17.33,4.55,9.71,3.24,0.65,290.45,57.92,63.2,6.9,0.09,4.84,96.44,0.11,71.69
2019,11,26,2019-11-26,12.48,19.05,7.87,11.73,3.11,0.62,304.19,56.16,63.66,6.72,0.09,3.58,96.71,0.09,74.0
2019,11,27,2019-11-27,12.8,21.75,6.96,12.07,3.47,0.7,290.14,62.61,63.3,7.33,0.12,4.22,96.71,0.0,68.06
2019,11,28,2019-11-28,14.17,21.55,9.11,13.01,3.27,0.67,293.02,59.41,63.13,7.04,0.11,3.93,96.9,0.0,64.94
2019,11,29,2019-11-29,13.68,22.76,8.8,12.17,3.46,0.71,287.15,61.99,62.54,7.18,0.1,2.78,97.16,0.0,61.0
2019,11,30,2019-11-30,12.22,19.81,7.35,12.29,3.41,0.71,287.2,62.33,62.64,7.22,0.1,3.22,97.37,0.0,74.19
2019,12,1,2019-12-01,11.69,18.08,6.83,11.37,2.9,0.6,297.77,52.35,60.02,6.28,0.09,3.91,97.12,0.0,83.94
2019,12,2,2019-12-02,13.64,19.69,10.16,12.73,3.2,0.67,301.21,56.95,58.1,6.62,0.09,2.59,96.52,0.54,76.19
2019,12,3,2019-12-03,12.4,20.65,7.97,11.55,3.22,0.68,287.37,57.28,57.9,6.62,0.09,2.68,96.47,0.0,67.0
2019,12,4,2019-12-04,11.49,17.98,6.72,10.73,1.26,0.27,313.06,22.84,56.34,3.09,0.05,3.94,96.3,4.76,80.38
2019,12,5,2019-12-05,11.7,19.33,6.39,11.29,3.26,0.7,280.84,58.26,59.8,6.79,0.09,3.51,97.13,0.0,64.88
2019,12,6,2019-12-06,12.08,19.23,7.92,10.69,3.28,0.7,274.3,57.2,58.02,6.61,0.08,2.78,97.54,0.0,64.31
2019,12,7,2019-12-07,12.25,18.0,9.32,10.42,3.01,0.65,293.71,53.1,53.59,6.13,0.07,1.52,97.43,0.02,69.25
2019,12,8,2019-12-08,11.76,17.76,8.32,11.46,2.04,0.44,329.19,36.13,51.5,4.51,0.05,5.31,97.08,0.35,81.44
2019,12,9,2019-12-09,11.46,16.76,8.72,11.48,2.19,0.48,321.17,39.17,55.89,4.85,0.06,7.32,96.97,0.96,80.88
2019,12,10,2019-12-10,9.12,12.41,5.48,8.83,2.5,0.55,300.06,44.0,53.92,5.26,0.05,8.23,96.8,0.96,72.56
2019,12,11,2019-12-11,9.55,14.74,4.8,9.21,2.65,0.58,280.11,46.23,56.52,5.49,0.06,7.14,96.85,0.23,62.75
2019,12,12,2019-12-12,9.12,15.32,5.21,8.64,2.85,0.62,294.54,50.44,57.91,5.99,0.07,4.59,96.73,0.04,62.38
2019,12,13,2019-12-13,10.8,17.45,4.29,10.17,1.52,0.34,319.9,27.34,57.08,3.62,0.04,4.84,96.25,0.0,64.81
2019,12,14,2019-12-14,13.99,21.89,9.43,12.73,2.89,0.63,306.36,52.16,56.01,6.12,0.07,5.52,96.78,0.0,69.69
2019,12,15,2019-12-15,12.51,18.9,8.62,11.23,2.54,0.56,293.76,45.14,57.2,5.59,0.06,4.07,97.2,0.0,67.19
2019,12,16,2019-12-16,11.99,20.0,7.33,11.28,3.12,0.69,280.5,55.09,55.2,6.31,0.06,4.99,97.12,0.0,67.19
2019,12,17,2019-12-17,9.88,15.1,6.63,9.28,1.03,0.23,324.23,18.23,43.28,2.33,0.02,3.32,96.66,0.01,79.81
2019,12,18,2019-12-18,10.76,15.62,7.37,10.45,1.72,0.38,329.06,30.98,41.36,3.62,0.04,3.39,96.37,3.55,77.69
2019,12,19,2019-12-19,11.08,18.82,6.96,10.67,2.67,0.59,304.42,48.13,52.36,5.65,0.05,4.5,97.08,0.29,73.06
2019,12,20,2019-12-20,9.95,16.1,5.8,9.41,2.96,0.66,278.95,51.69,55.19,6.09,0.08,6.7,97.08,0.0,57.62
2019,12,21,2019-12-21,11.95,18.51,8.7,11.35,1.92,0.42,326.51,34.7,55.03,4.48,0.05,7.24,96.66,0.17,56.38
2019,12,22,2019-12-22,13.46,20.37,8.37,12.83,3.02,0.67,292.61,53.71,56.54,6.28,0.09,7.23,96.64,0.0,61.62
2019,12,23,2019-12-23,11.27,17.56,6.65,10.67,2.47,0.55,294.06,44.09,57.3,5.31,0.07,6.33,97.19,0.01,65.0
2019,12,24,2019-12-24,10.06,18.51,4.71,9.44,3.18,0.7,275.69,57.32,57.72,6.56,0.08,4.91,97.73,0.01,77.56
2019,12,25,2019-12-25,11.94,21.06,6.46,10.71,3.29,0.73,271.88,57.88,58.08,6.59,0.08,3.94,97.57,0.0,60.25
2019,12,26,2019-12-26,12.12,20.94,6.4,10.98,3.31,0.73,273.18,58.16,58.3,6.61,0.07,3.48,97.48,0.0,56.44
2019,12,27,2019-12-27,11.0,19.08,6.41,10.37,3.21,0.71,276.85,56.72,57.69,6.51,0.07,4.95,97.65,0.04,68.06
2019,12,28,2019-12-28,10.23,16.05,6.04,10.17,2.34,0.52,305.52,41.55,55.62,5.03,0.05,5.57,97.67,0.56,80.81
2019,12,29,2019-12-29,6.9,11.79,2.84,6.79,2.62,0.58,275.59,45.07,56.3,5.36,0.05,4.68,97.92,0.43,72.44
2019,12,30,2019-12-30,5.8,10.37,2.06,5.52,2.39,0.52,287.82,40.95,53.0,4.95,0.05,6.03,97.8,0.73,74.81
2019,12,31,2019-12-31,5.7,10.33,2.11,5.54,2.96,0.65,266.93,50.95,54.66,5.91,0.05,6.58,97.98,1.47,76.0
2020,1,1,2020-01-01,5.24,12.62,0.4,4.93,2.63,0.57,267.53,45.2,55.45,5.44,0.05,4.05,98.23,0.01,78.56
2020,1,2,2020-01-02,7.15,14.83,1.48,5.72,3.31,0.72,255.83,57.22,57.66,6.52,0.06,2.83,98.32,0.01,68.62
2020,1,3,2020-01-03,8.5,16.6,1.82,5.89,3.37,0.73,253.8,58.38,58.79,6.66,0.07,1.88,98.17,0.0,49.81
2020,1,4,2020-01-04,7.15,14.8,2.04,6.39,2.23,0.48,284.23,39.28,56.93,4.81,0.06,3.45,97.99,0.02,74.19
2020,1,5,2020-01-05,8.3,14.88,3.12,7.9,1.8,0.38,304.09,30.8,58.05,3.96,0.05,4.77,97.83,0.13,82.38
2020,1,6,2020-01-06,7.5,13.9,3.55,7.3,3.04,0.65,269.24,52.88,57.54,6.19,0.06,4.27,97.9,0.17,79.25
2020,1,7,2020-01-07,7.78,14.45,2.81,6.79,3.29,0.7,263.59,57.47,58.88,6.62,0.06,3.57,97.96,0.08,74.0
2020,1,8,2020-01-08,7.62,13.42,2.5,6.93,1.36,0.29,312.95,24.12,56.29,3.27,0.04,2.45,97.75,7.82,78.56
2020,1,9,2020-01-09,8.01,13.25,4.47,7.08,2.38,0.5,303.73,41.7,56.22,5.09,0.05,2.02,97.73,5.76,76.69
